"","swis_code","reassessed","appointed","year","cohort"
"8511","192000",0,1,"1997",25
"8512","192000",0,1,"1998",25
"8513","192000",0,1,"1999",25
"8514","192000",0,1,"2000",25
"8515","192000",0,1,"2001",25
"8516","192000",0,1,"2002",25
"8517","192000",100,1,"2003",25
"8518","192000",0,1,"2004",25
"8519","192000",0,1,"2005",25
"8520","192000",0,1,"2006",25
"8521","192000",0,1,"2007",25
"8522","192000",0,1,"2008",25
"8523","192000",0,1,"2009",25
"8524","192000",0,1,"2010",25
"8525","192000",0,1,"2011",25
"8551","192400",0,0,"1987",20
"8552","192400",0,0,"1988",20
"8553","192400",0,0,"1989",20
"8554","192400",0,0,"1990",20
"8555","192400",0,0,"1991",20
"8556","192400",100,0,"1992",20
"8557","192400",0,1,"1993",20
"8558","192400",0,1,"1994",20
"8559","192400",0,1,"1995",20
"8560","192400",0,1,"1996",20
"8561","192400",0,1,"1997",20
"8562","192400",100,1,"1998",20
"8563","192400",0,1,"1999",20
"8564","192400",0,1,"2000",20
"8565","192400",100,1,"2001",20
"8566","192400",100,1,"2002",20
"8567","192400",100,1,"2003",20
"8568","192400",0,1,"2004",20
"8569","192400",0,1,"2005",20
"8570","192400",0,1,"2006",20
"8571","192400",0,1,"2007",20
"8572","192400",0,1,"2008",20
"8573","192400",0,1,"2009",20
"8574","192400",0,1,"2010",20
"8575","192400",0,1,"2011",20
"8601","192800",0,0,"1987",22
"8602","192800",0,0,"1988",22
"8603","192800",0,0,"1989",22
"8604","192800",0,0,"1990",22
"8605","192800",0,1,"1991",22
"8606","192800",0,1,"1992",22
"8607","192800",0,1,"1993",22
"8608","192800",0,1,"1994",22
"8609","192800",0,1,"1995",22
"8610","192800",0,1,"1996",22
"8611","192800",0,1,"1997",22
"8612","192800",0,1,"1998",22
"8613","192800",0,1,"1999",22
"8614","192800",0,1,"2000",22
"8615","192800",100,1,"2001",22
"8616","192800",100,1,"2002",22
"8617","192800",100,1,"2003",22
"8618","192800",0,1,"2004",22
"8619","192800",0,1,"2005",22
"8620","192800",0,1,"2006",22
"8621","192800",0,1,"2007",22
"8622","192800",0,1,"2008",22
"8623","192800",0,1,"2009",22
"8624","192800",0,1,"2010",22
"8625","192800",0,1,"2011",22
"8626","193000",0,0,"1987",13
"8627","193000",0,0,"1988",13
"8628","193000",0,0,"1989",13
"8629","193000",0,0,"1990",13
"8630","193000",0,0,"1991",13
"8631","193000",0,0,"1992",13
"8632","193000",0,0,"1993",13
"8633","193000",0,0,"1994",13
"8634","193000",0,0,"1995",13
"8635","193000",100,0,"1996",13
"8636","193000",0,0,"1997",13
"8637","193000",0,0,"1998",13
"8638","193000",0,0,"1999",13
"8639","193000",0,1,"2000",13
"8640","193000",0,1,"2001",13
"8641","193000",100,1,"2002",13
"8642","193000",100,1,"2003",13
"8643","193000",0,1,"2004",13
"8644","193000",0,1,"2005",13
"8645","193000",0,1,"2006",13
"8646","193000",0,1,"2007",13
"8647","193000",0,1,"2008",13
"8648","193000",0,1,"2009",13
"8649","193000",0,1,"2010",13
"8650","193000",0,1,"2011",13
"8651","193200",0,0,"1987",12
"8652","193200",0,0,"1988",12
"8653","193200",0,0,"1989",12
"8654","193200",0,0,"1990",12
"8655","193200",0,0,"1991",12
"8656","193200",0,0,"1992",12
"8657","193200",0,0,"1993",12
"8658","193200",0,0,"1994",12
"8659","193200",0,0,"1995",12
"8660","193200",0,0,"1996",12
"8661","193200",0,0,"1997",12
"8662","193200",0,0,"1998",12
"8663","193200",0,0,"1999",12
"8664","193200",0,0,"2000",12
"8665","193200",0,1,"2001",12
"8666","193200",0,1,"2002",12
"8667","193200",100,1,"2003",12
"8668","193200",100,1,"2004",12
"8669","193200",0,1,"2005",12
"8670","193200",0,1,"2006",12
"8671","193200",0,1,"2007",12
"8672","193200",0,1,"2008",12
"8673","193200",0,1,"2009",12
"8674","193200",0,1,"2010",12
"8675","193200",0,1,"2011",12
"8726","193800",0,0,"1987",24
"8727","193800",0,0,"1988",24
"8728","193800",0,1,"1989",24
"8729","193800",0,1,"1990",24
"8730","193800",0,1,"1991",24
"8731","193800",100,1,"1992",24
"8732","193800",0,1,"1993",24
"8733","193800",100,1,"1994",24
"8734","193800",0,1,"1995",24
"8735","193800",0,1,"1996",24
"8736","193800",0,1,"1997",24
"8737","193800",0,1,"1998",24
"8738","193800",0,1,"1999",24
"8739","193800",0,1,"2000",24
"8740","193800",100,1,"2001",24
"8741","193800",100,1,"2002",24
"8742","193800",100,1,"2003",24
"8743","193800",100,1,"2004",24
"8744","193800",100,1,"2005",24
"8745","193800",100,1,"2006",24
"8746","193800",0,1,"2007",24
"8747","193800",0,1,"2008",24
"8748","193800",0,1,"2009",24
"8749","193800",0,1,"2010",24
"8750","193800",0,1,"2011",24
"8751","194000",0,0,"1987",16
"8752","194000",0,0,"1988",16
"8753","194000",0,0,"1989",16
"8754","194000",0,0,"1990",16
"8755","194000",0,0,"1991",16
"8756","194000",100,0,"1992",16
"8757","194000",0,0,"1993",16
"8758","194000",0,0,"1994",16
"8759","194000",0,0,"1995",16
"8760","194000",0,0,"1996",16
"8761","194000",0,1,"1997",16
"8762","194000",0,1,"1998",16
"8763","194000",0,1,"1999",16
"8764","194000",100,1,"2000",16
"8765","194000",0,1,"2001",16
"8766","194000",100,1,"2002",16
"8767","194000",100,1,"2003",16
"8768","194000",100,1,"2004",16
"8769","194000",0,1,"2005",16
"8770","194000",0,1,"2006",16
"8771","194000",0,1,"2007",16
"8772","194000",0,1,"2008",16
"8773","194000",0,1,"2009",16
"8774","194000",0,1,"2010",16
"8775","194000",0,1,"2011",16
"8776","194200",0,0,"1987",17
"8777","194200",0,0,"1988",17
"8778","194200",0,0,"1989",17
"8779","194200",0,0,"1990",17
"8780","194200",0,0,"1991",17
"8781","194200",0,0,"1992",17
"8782","194200",0,0,"1993",17
"8783","194200",0,0,"1994",17
"8784","194200",0,0,"1995",17
"8785","194200",0,1,"1996",17
"8786","194200",0,1,"1997",17
"8787","194200",0,1,"1998",17
"8788","194200",0,1,"1999",17
"8789","194200",100,1,"2000",17
"8790","194200",100,1,"2001",17
"8791","194200",100,1,"2002",17
"8792","194200",100,1,"2003",17
"8793","194200",0,1,"2004",17
"8794","194200",0,1,"2005",17
"8795","194200",0,1,"2006",17
"8796","194200",0,1,"2007",17
"8797","194200",0,1,"2008",17
"8798","194200",0,1,"2009",17
"8799","194200",0,1,"2010",17
"8800","194200",0,1,"2011",17
"8801","194400",0,0,"1987",17
"8802","194400",0,0,"1988",17
"8803","194400",0,0,"1989",17
"8804","194400",0,0,"1990",17
"8805","194400",0,0,"1991",17
"8806","194400",100,0,"1992",17
"8807","194400",0,0,"1993",17
"8808","194400",0,0,"1994",17
"8809","194400",0,0,"1995",17
"8810","194400",0,1,"1996",17
"8811","194400",100,1,"1997",17
"8812","194400",0,1,"1998",17
"8813","194400",0,1,"1999",17
"8814","194400",0,1,"2000",17
"8815","194400",0,1,"2001",17
"8816","194400",0,1,"2002",17
"8817","194400",0,1,"2003",17
"8818","194400",0,1,"2004",17
"8819","194400",0,1,"2005",17
"8820","194400",0,1,"2006",17
"8821","194400",0,1,"2007",17
"8822","194400",0,1,"2008",17
"8823","194400",0,1,"2009",17
"8824","194400",0,1,"2010",17
"8825","194400",0,1,"2011",17
"8826","194600",0,0,"1987",13
"8827","194600",0,0,"1988",13
"8828","194600",0,0,"1989",13
"8829","194600",0,0,"1990",13
"8830","194600",0,0,"1991",13
"8831","194600",100,0,"1992",13
"8832","194600",0,0,"1993",13
"8833","194600",0,0,"1994",13
"8834","194600",0,0,"1995",13
"8835","194600",100,0,"1996",13
"8836","194600",0,0,"1997",13
"8837","194600",0,0,"1998",13
"8838","194600",0,0,"1999",13
"8839","194600",0,1,"2000",13
"8840","194600",0,1,"2001",13
"8841","194600",0,1,"2002",13
"8842","194600",100,1,"2003",13
"8843","194600",0,1,"2004",13
"8844","194600",0,1,"2005",13
"8845","194600",0,1,"2006",13
"8846","194600",0,1,"2007",13
"8847","194600",0,1,"2008",13
"8848","194600",0,1,"2009",13
"8849","194600",0,1,"2010",13
"8850","194600",0,1,"2011",13
"8851","202000",100,0,"1987",14
"8852","202000",0,0,"1988",14
"8853","202000",0,0,"1989",14
"8854","202000",100,0,"1990",14
"8855","202000",0,0,"1991",14
"8856","202000",0,0,"1992",14
"8857","202000",0,0,"1993",14
"8858","202000",0,0,"1994",14
"8859","202000",0,0,"1995",14
"8860","202000",0,0,"1996",14
"8861","202000",0,0,"1997",14
"8862","202000",0,0,"1998",14
"8863","202000",0,1,"1999",14
"8864","202000",0,1,"2000",14
"8865","202000",0,1,"2001",14
"8866","202000",100,1,"2002",14
"8867","202000",100,1,"2003",14
"8868","202000",100,1,"2004",14
"8869","202000",100,1,"2005",14
"8870","202000",100,1,"2006",14
"8871","202000",0,1,"2007",14
"8872","202000",0,1,"2008",14
"8873","202000",100,1,"2009",14
"8874","202000",100,1,"2010",14
"8875","202000",100,1,"2011",14
"8901","202400",0,0,"1987",14
"8902","202400",0,0,"1988",14
"8903","202400",0,0,"1989",14
"8904","202400",100,0,"1990",14
"8905","202400",0,0,"1991",14
"8906","202400",0,0,"1992",14
"8907","202400",0,0,"1993",14
"8908","202400",0,0,"1994",14
"8909","202400",0,0,"1995",14
"8910","202400",0,0,"1996",14
"8911","202400",0,0,"1997",14
"8912","202400",0,0,"1998",14
"8913","202400",0,1,"1999",14
"8914","202400",0,1,"2000",14
"8915","202400",0,1,"2001",14
"8916","202400",0,1,"2002",14
"8917","202400",0,1,"2003",14
"8918","202400",100,1,"2004",14
"8919","202400",100,1,"2005",14
"8920","202400",100,1,"2006",14
"8921","202400",100,1,"2007",14
"8922","202400",0,1,"2008",14
"8923","202400",0,1,"2009",14
"8924","202400",0,1,"2010",14
"8925","202400",0,1,"2011",14
"8951","202800",0,0,"1987",13
"8952","202800",0,0,"1988",13
"8953","202800",0,0,"1989",13
"8954","202800",100,0,"1990",13
"8955","202800",0,0,"1991",13
"8956","202800",0,0,"1992",13
"8957","202800",0,0,"1993",13
"8958","202800",0,0,"1994",13
"8959","202800",0,0,"1995",13
"8960","202800",0,0,"1996",13
"8961","202800",0,0,"1997",13
"8962","202800",0,0,"1998",13
"8963","202800",0,0,"1999",13
