"outcome","treatment","began_convo","age","gender","partyideology","pre_therm_voter_outparty_rescaled"
1.90535561456244,1,TRUE,32,"Male",2,2.12437739318348
1.00689879132315,1,TRUE,45,"Female",2,1.29799131339534
0.258184771957084,1,TRUE,38,"Female",1,0.0959751973398654
-1.61360027645809,0,TRUE,37,"Female",1,-1.40654494772948
-0.415657845472379,1,TRUE,59,"Male",2,-0.767973886075008
0.819720286481636,1,TRUE,58,"Male",4,-0.129402824420536
-0.490529247408986,0,TRUE,22,"Female",2,-0.655284875194807
0.033570566147263,1,TRUE,55,"Female",4,-0.0918398207938028
1.38125580100619,1,TRUE,28,"Male",4,1.59849534240921
-0.340786443535772,1,TRUE,23,"Female",2,-1.06847791508888
1.26894869810128,1,TRUE,34,"Female",2,-0.655284875194807
1.04433449229146,1,TRUE,35,"Female",1,-0.0167138135403355
-0.116172237725951,0,TRUE,33,"Female",3,0.621857248114136
1.26894869810128,1,TRUE,29,"Male",3,0.847235269874538
-0.6402720512822,1,TRUE,43,"Female",4,-0.242091835300737
-0.490529247408986,1,TRUE,35,"Male",2,-0.279654838927471
-0.864886257092021,0,TRUE,31,"Female",3,-0.317217842554205
-1.42642177161657,0,TRUE,36,"Female",1,-1.14360392234234
0.183313370020477,1,TRUE,28,"Male",4,0.358916222727001
-1.23924326677506,0,TRUE,28,"Male",3,-1.03091491146214
0.669977482608422,1,TRUE,63,"Female",4,0.471605233607202
1.11920589422806,0,TRUE,32,"Male",2,-0.617721871568074
2.12996982037226,1,TRUE,33,"Male",3,0.471605233607202
1.41869150197449,1,TRUE,22,"Female",4,0.884798273501272
0.0710062671155664,0,TRUE,26,"Female",2,-0.242091835300737
0.258184771957084,0,TRUE,27,"Female",4,-0.542595864314606
0.295620472925387,1,TRUE,33,"Male",2,0.509168237233935
1.38125580100619,0,TRUE,65,"Male",2,2.12437739318348
-0.490529247408986,0,TRUE,22,"Male",4,1.56093233878248
-0.864886257092021,0,TRUE,37,"Male",5,-1.18116692596908
0.0710062671155664,0,TRUE,42,"Female",4,0.133538200966599
-0.715143453218807,1,TRUE,54,"Male",4,-0.843099893328476
0.819720286481636,1,TRUE,40,"Female",2,-0.0918398207938028
0.520234678735208,1,TRUE,37,"Male",3,0.358916222727001
0.258184771957084,1,TRUE,42,"Male",1,0.471605233607202
2.12996982037226,0,TRUE,62,"Female",4,2.34975541494388
-1.42642177161657,0,TRUE,30,"Female",1,-1.40654494772948
0.445363276798601,1,TRUE,42,"Female",2,0.0584121937131317
-0.864886257092021,1,TRUE,44,"Male",5,-0.655284875194807
0.295620472925387,0,TRUE,56,"Female",4,0.509168237233935
-0.75257915418711,0,TRUE,57,"Female",3,-0.354780846180938
0.333056173893691,0,TRUE,39,"Male",3,0.471605233607202
1.75561281068922,1,TRUE,29,"Male",3,1.97412537867655
