"Z","D","Y"
1,1,0.0707651823759079
1,0,0.761726319789886
1,1,1.20722329616547
1,1,1.77746331691742
1,1,-0.0513694360852242
1,1,-0.0221713036298752
1,1,0.12958624958992
1,1,0.0689141899347305
1,0,-0.543067634105682
1,1,1.55929028987885
1,1,0.943917155265808
1,1,1.50782835483551
1,2,1.17277574539185
1,0,-1.21252000331879
1,2,-0.052184484899044
1,0,-1.14303910732269
1,1,-0.0160114709287882
1,2,-0.166330322623253
1,2,0.563879907131195
1,1,-0.176698043942451
1,0,-1.23924338817596
1,2,-0.766773223876953
1,1,-0.177311882376671
1,0,-1.32572054862976
1,0,-1.50312614440918
1,1,0.0503612384200096
1,0,-0.142813205718994
1,1,0.442901879549026
1,2,-0.163288578391075
1,0,0.109672173857689
1,2,0.535919368267059
1,0,-1.20871460437775
1,0,-0.271407186985016
1,0,-1.33144342899323
1,0,0.455483943223953
1,0,-1.32126224040985
1,2,0.0296108666807413
1,2,0.476717889308929
1,2,0.898112654685974
1,2,-1.08788847923279
1,2,-1.17628335952759
1,1,1.55132150650024
1,2,0.776208877563477
1,0,-0.542947292327881
1,0,-0.258073687553406
1,2,0.201720863580704
1,2,-0.935281693935394
1,0,-0.400497049093246
1,2,-0.380873560905457
1,2,-0.846493244171143
1,0,-0.636414110660553
1,2,-1.2748419046402
1,2,-0.14339753985405
1,0,-1.60168480873108
1,2,-1.15784311294556
1,0,-1.49358832836151
1,0,-0.919380187988281
1,2,0.2930788397789
1,2,-0.207207068800926
1,2,0.013027005828917
1,1,-0.39923506975174
1,2,0.474674165248871
1,2,0.826008915901184
1,2,0.792080879211426
1,2,0.0141587927937508
1,1,0.0349875390529633
1,2,-0.629252731800079
1,2,-0.271360456943512
1,2,0.0416530966758728
1,0,-1.56989169120789
1,2,0.58021354675293
0,0,-0.604630827903748
0,0,-0.12640118598938
0,0,-1.03954827785492
0,0,-1.18200600147247
0,0,-0.344499319791794
0,0,-1.33462262153625
0,0,-1.08027780056
0,0,-1.11015594005585
0,0,-0.686043202877045
0,0,-1.36641573905945
0,0,0.13397952914238
0,0,0.510131239891052
0,0,-1.38039743900299
0,0,-0.308014571666718
0,2,-0.994866013526917
0,2,-0.0609294138848782
0,2,-1.45861577987671
0,2,-1.23858058452606
0,0,-1.37023091316223
0,1,0.0569898262619972
0,1,-0.776942193508148
0,0,-0.493985921144485
0,0,-1.00522649288177
0,0,-0.535302221775055
0,2,0.140619277954102
0,2,-0.643003582954407
0,2,-0.504142582416534
0,1,0.578770101070404
0,2,-0.579176723957062
0,0,-1.12160885334015
0,0,-1.0221860408783
1,0,-0.801738262176514
1,2,0.679972767829895
1,2,1.81815850734711
1,2,-0.265684485435486
1,0,1.71323156356812
1,2,1.64450204372406
1,1,1.60672831535339
1,2,1.75838005542755
1,2,1.03728294372559
1,2,0.630267560482025
1,0,-0.243213221430779
1,1,0.272080689668655
1,2,0.580483376979828
1,2,1.78255021572113
1,2,0.815308272838593
1,2,0.467521250247955
1,2,-0.713355958461761
1,1,0.847165822982788
1,0,-1.10188245773315
1,1,1.74464392662048
1,0,-0.59571897983551
1,2,1.05803620815277
1,2,1.66254425048828
1,2,1.8270605802536
1,1,0.265587121248245
1,2,0.777824997901917
1,2,1.49311029911041
1,2,1.48067283630371
1,2,0.10785873234272
1,2,1.23248541355133
1,1,0.247355714440346
1,2,0.30890417098999
1,1,0.541823625564575
1,2,1.57991647720337
1,2,0.851549923419952
1,2,1.6645872592926
1,2,-0.327468663454056
1,2,1.8270605802536
1,2,0.0825789421796799
1,2,1.13532447814941
1,1,0.703729212284088
1,1,0.805279433727264
1,2,0.843573808670044
1,2,-0.210374191403389
1,2,0.277609437704086
1,2,0.260215371847153
1,1,1.1754367351532
1,2,0.504789054393768
1,2,0.760266780853271
1,2,1.11395025253296
1,2,0.319127053022385
1,0,-0.774442791938782
1,0,-1.17692875862122
1,2,0.192492917180061
1,2,-0.308311730623245
1,2,0.737875461578369
1,2,-0.0408126302063465
1,1,1.56631660461426
1,1,-0.22146375477314
1,1,0.555792987346649
1,1,1.46127068996429
1,2,1.59526395797729
1,2,0.382968634366989
1,2,0.0995779857039452
1,2,-0.154953598976135
