"","Year","MunCode","Party","SIGLA_PARTIDO","NOME_CANDIDATO","Voteshare","Winner","Woman","Margin","Voters","Female.Voters","Male.Voters","Recruit.Share","Gender.Gap","Attrition.Rate","Attrition.Rate.Female","Attrition.Rate.Male","Switch.Rate.Female","Switch.Rate.Male","Renominated","Advanced","Cumulative.Female.Recruits.Share","Recruit.Share.Lagged","Gender.Gap.Lagged","Attrition.Rate.Lagged","University","Incumbent","Married","Age","Dynastic","Insider","Time.In.Party","Time.In.Politics","Prior.Office","First.Female.Mayor","Prior.Female.Mayors","Challenger_Incumbent","Challenger_Time.In.Politics","Illiteracy_2000","UrbanizationRate_2000","HDI_2000","HDI_2010","Population_2000","Female.Participation.Rate","Voter.Gender.Ratio","PT.Deputies.Voteshare","Gender.Gap.Year1","Gender.Gap.Year2","Gender.Gap.Year3","Gender.Gap.Year4","Woman.CouncilCandidatesShare.AllParties","Woman.Councilors.Share.AllParties","Female.Donations.Ratio"
"2980",2008,"83372","DEM","DEM","LEONETE BACK LOFFI",0.546661608497724,TRUE,TRUE,0.0933232169954477,2741,1315,1426,0,0,0,0,0,NA,NA,TRUE,FALSE,71.4828897338403,21.3178294573643,11.1872048490134,0.218181818181818,TRUE,FALSE,TRUE,46,FALSE,TRUE,20,20,"None",TRUE,0,FALSE,7,6.463,0.271227855833842,0.650556726,0.6890771447,3274,0.727868852459016,0.922159887798036,0.0191986644407346,0,0,0,0,0.307692307692308,0,0.7738917583394
"2981",2012,"83372","PSD","PSD","LEONETE BACK LOFFI",0.488021902806297,FALSE,TRUE,-0.0239561943874059,3114,1504,1610,6.1014771997431,-2.34488568785516,0,0,0,0,0,TRUE,NA,83.7765957446808,13.8635534476468,9.1073437891627,0.184210526315789,TRUE,TRUE,TRUE,50,FALSE,FALSE,1,24,"PREFEITO",TRUE,0,FALSE,17,6.463,0.271227855833842,0.650556726,0.6890771447,3274,0.727868852459016,0.93416149068323,0.0628314973480212,0,0.62111801242236,-3.05355490947535,-0.664893617021277,0.333333333333333,0.222222222222222,1.74536794817264
"2982",2016,"83372","PSD","PSD","LEONETE BACK LOFFI",0.474849094567404,FALSE,TRUE,-0.0503018108651911,3259,1571,1688,2.1478981282602,4.14691943127962,0,0,0,NA,0,NA,NA,106.938255887969,6.1014771997431,-2.34488568785516,0,TRUE,FALSE,TRUE,54,FALSE,TRUE,5,28,"PREFEITO",TRUE,0,FALSE,15,6.463,0.271227855833842,0.650556726,0.6890771447,3274,0.727868852459016,0.930687203791469,0.027240426371891,0,0,0,4.14691943127962,0.37037037037037,0.222222222222222,0.653135915699093
"2983",2008,"83453","PDT","PDT","LACI GRIGOLO",0.510030133448127,TRUE,TRUE,0.0240206629358588,13368,6511,6857,3.36624775583483,0.873607126580662,0,0,0,0,0,TRUE,FALSE,31.024420211949,0.780579189758801,0.588587044335184,0.1,TRUE,FALSE,TRUE,42,FALSE,TRUE,13,13,"VEREADOR",TRUE,0,FALSE,12,7.356,0.622603736957049,0.60958666,0.7530886616,16484,0.780251694094869,0.949540615429488,0.277189605389798,0.674932788381793,-0.153586238673015,0.667182921299853,-0.33042207859185,0.363636363636364,0.181818181818182,0.485383122936982
"2984",2012,"83453","PDT","PDT","LACI GRIGOLO",0.503866845998655,TRUE,TRUE,0.00773369199731005,13863,6839,7024,0.144268917261776,0.284738041002278,0,0,0,NA,0,FALSE,NA,56.7334405614856,3.36624775583483,0.873607126580662,0,TRUE,TRUE,TRUE,46,FALSE,TRUE,17,17,"PREFEITO",TRUE,0,FALSE,17,7.356,0.622603736957049,0.60958666,0.7530886616,16484,0.780251694094869,0.973661731207289,0.191119691119691,0,0,0.427107061503417,0,0.323529411764706,0.181818181818182,0.947205427484454
"2985",2016,"83658","MDB","PMDB","GEOVANA GESSNER",0.514354591277668,TRUE,TRUE,0.0287091825553364,5393,2726,2667,12.052660856666,-0.848940104057059,0,0,0,0,0,NA,NA,96.1115187087307,5.60928433268859,3.63856583418264,0,FALSE,FALSE,FALSE,31,FALSE,NA,NA,5,"VEREADOR",TRUE,0,FALSE,21,6.576,0.544262295081967,0.618811455,0.7713417027,5795,0.660377358490566,1.02212223472066,0.198271346254584,0,0,-1.10051357300073,0.251573468943675,0.448275862068966,0.444444444444444,1.26623779161231
"2986",2016,"83712","PP","PP","MARIZA COSTA",0.42402717726992,FALSE,TRUE,-0.151945645460161,8180,4137,4043,1.9559902200489,0.0449602356012004,0,0,0,0,0,NA,NA,83.8772057046169,1.2586532410321,0.531726922291057,0,TRUE,FALSE,FALSE,40,TRUE,TRUE,21,21,"VEREADOR",TRUE,0,FALSE,13,10.495,0.649726882559501,0.512472468,0.5976231804,10252,0.632203389830508,1.02325006183527,0.024,0,0,-0.236101024453645,0.281061260054845,0.34375,0.111111111111111,0.759387615007196
"2987",2016,"83755","PP","PP","ERONY SALETE BONAN THOMAZZONI",0.436300844205679,FALSE,TRUE,-0.127398311588642,2960,1465,1495,3.04054054054054,1.96559635645553,0,0,0,0,0,NA,NA,108.532423208191,2.0979020979021,0.00293413024310718,0,TRUE,FALSE,TRUE,50,FALSE,TRUE,21,21,"VEREADOR",TRUE,0,FALSE,21,10.747,0.391378332387975,0.672687632,0.7651470656,3526,0.571865443425077,0.979933110367893,0.227676484338476,0,0,0,1.96559635645553,0.380952380952381,0.111111111111111,0.9384022671746
"2988",2012,"83771","PSD","PSD","ZENIR SCHMITZ BOING",0.495679854479309,FALSE,TRUE,-0.00864029104138248,4829,2308,2521,26.0923586663906,29.2315777967671,0.0158730158730159,0.04,0.0099009900990099,0,0,FALSE,NA,55.4592720970537,6.85400959561343,7.68304159608507,0.233333333333333,FALSE,FALSE,TRUE,54,TRUE,FALSE,1,17,"VEREADOR",TRUE,0,FALSE,11,10.977,0.238413760152891,0.544592168,0.7662758968,6279,0.735551663747811,0.915509718365728,0.0804780876494024,0,0,33.3080804087949,1.25720378628876,0.323529411764706,0,1.2103590691177
"2989",2012,"83917","PP","PP","LISANGELA ROCHA DE SOUZA",0.411552346570397,FALSE,TRUE,-0.176895306859206,5446,2740,2706,2.01983106867426,1.86150268934673,0,0,0,0,0,FALSE,NA,164.598540145985,3.56347438752784,0.925811285294323,0.125,TRUE,FALSE,TRUE,41,FALSE,TRUE,11,11,"VEREADOR",TRUE,0,TRUE,11,7.454,0.635444865547735,0.592645753,0.6058443165,5541,0.605388272583201,1.01256467110126,0.230913789053324,0.378720442811595,0,0.74368394646123,0.73909830007391,0.377777777777778,0.111111111111111,1.07268021228995
"2990",2012,"84557","PSB","PSB","ELZA APARECIDA DA SILVA",0.51015531660693,TRUE,TRUE,0.020310633213859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,37,NA,NA,NA,NA,"None",TRUE,0,FALSE,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991",2004,"84638","CIDADANIA","PPS","LEILA MIOTTO AMADEI",0.496803835397523,FALSE,TRUE,-0.00639232920495408,6249,3098,3125,4.48071691470635,4.46047772756617,0.214285714285714,0.142857142857143,0.238095238095238,0.142857142857143,0.19047619047619,TRUE,FALSE,22.5952227243383,4.99453722491025,-1.04747502765949,0.6875,TRUE,FALSE,TRUE,39,FALSE,NA,NA,NA,"None",TRUE,0,TRUE,NA,14.662,0.708630440127858,0.685994448,0.7287999369,8134,0.482142857142857,0.99136,0.0945729333638654,0,0,4.78047772756617,0,0.131578947368421,0,0.456461300840913
"2992",2008,"84638","PSC","PSC","LEILA MIOTTO AMADEI",0.605578512396694,TRUE,TRUE,0.211157024793388,5279,2723,2537,0.378859632506156,0.0269243257084898,0,0,0,0,0,FALSE,FALSE,72.7139184722732,28.4845575292047,10.6791994835378,0.185393258426966,TRUE,FALSE,TRUE,43,FALSE,FALSE,1,1,"None",TRUE,0,FALSE,5,14.662,0.708630440127858,0.685994448,0.7287999369,8134,0.482142857142857,1.07331493890422,0.136910062333037,0,0,0.0269243257084898,0,0.375,0,0.621170184601314
"2993",2012,"84638","PSDB","PSDB","JOELMA DAMASCENO DEMENECK",0.446676970633694,FALSE,TRUE,-0.106646058732612,5903,3032,2855,0.677621548365238,0.720972787638222,0,0,0,0,0,FALSE,NA,99.6042216358839,2.27315779503694,3.20717935697472,0,FALSE,FALSE,TRUE,39,FALSE,FALSE,1,9,"None",FALSE,1,FALSE,9,14.662,0.708630440127858,0.685994448,0.7287999369,8134,0.482142857142857,1.06199649737303,0.132161458333333,0,0,0.350262697022767,0.370710090615455,0.352941176470588,0.333333333333333,0.63274001722679
"2994",2016,"84638","PSD","PSD","LEILA MIOTTO AMADEI",0.534168787938124,TRUE,TRUE,0.0683375758762483,6128,3159,2953,5.22193211488251,2.97410298539094,0,0,0,0,0,NA,NA,102.564102564103,0.16940538709131,0.350262697022767,0,TRUE,FALSE,TRUE,51,FALSE,FALSE,0,9,"PREFEITO",TRUE,0,TRUE,13,14.662,0.708630440127858,0.685994448,0.7287999369,8134,0.482142857142857,1.0697595665425,0.0668679896462468,0,0,0.338638672536404,2.63546431285454,0.305555555555556,0.222222222222222,0.971079738870305
"2995",2004,"84670","MDB","PMDB","ANA MARIA CARLESSI",0.351193942923704,FALSE,TRUE,-0.106830851152342,14128,7219,6897,14.722536806342,0.672592380677969,0.403846153846154,0.336538461538462,0.471153846153846,0.0673076923076923,0.153846153846154,TRUE,FALSE,57.3486632497576,4.41412520064205,1.02792154588983,0.436363636363636,FALSE,FALSE,TRUE,54,FALSE,NA,NA,18,"None",TRUE,0,TRUE,9,9.693,0.887358449477352,0.600536542,0.7464436289,18368,0.56984126984127,1.04668696534725,0.335110434120335,0,0.144990575612585,1.71339534768445,0.00646723442959585,0.260416666666667,0.111111111111111,0.915895529295268
"2996",2008,"84670","MDB","PMDB","ANA MARIA CARLESSI",0.342319508448541,TRUE,TRUE,0.0294162826420891,15527,8058,7461,1.86771430411541,-1.0176022789341,0.379310344827586,0.31578947368421,0.5,0.105263157894737,0.1,FALSE,FALSE,103.871928518243,14.722536806342,0.672592380677969,0.403846153846154,FALSE,FALSE,TRUE,58,FALSE,NA,NA,22,"None",TRUE,0,FALSE,5,9.693,0.887358449477352,0.600536542,0.7464436289,18368,0.56984126984127,1.0800160836349,0.232358156028369,-0.124100273020601,-0.799191786368291,0.337570706467376,0.402090872537193,0.35632183908046,0.111111111111111,0.589331393661806
"2997",2008,"84891","PDT","PDT","FABRIZIA ROSA DOS SANTOS",0.370513775130305,FALSE,TRUE,-0.12271034996277,7805,3934,3871,1.92184497117233,-0.225235370962656,0.133333333333333,0,0.285714285714286,0,0.285714285714286,NA,NA,85.9176410777834,5.85284280936455,3.9312820290542,0.30952380952381,TRUE,FALSE,FALSE,34,NA,FALSE,1,1,"None",TRUE,0,FALSE,13,8.694,0.625697767145136,0.61558749,0.6758493804,10032,0.606481481481482,1.01627486437613,0.160782183595872,-0.508388408744281,-0.508388408744281,0.791541446525905,0,0.348314606741573,0.111111111111111,1.24734200788942
"2998",2012,"84905","PDT","PDT","CLAUDIA TERESINHA ROSA CASTILHOS",0.413375612568464,FALSE,TRUE,-0.173248774863073,4123,1988,2135,5.82100412321125,-0.415608404525513,0,0,0,0,0,FALSE,NA,87.0221327967807,3.18393338231692,-1.7456453815877,0.0769230769230769,TRUE,FALSE,TRUE,46,FALSE,TRUE,17,17,"VEREADOR",TRUE,0,TRUE,25,11.868,0.585583714167013,0.547263505,0.6227646848,4814,0.329577464788732,0.931147540983607,0.257264626113909,0,0,0.832866048751526,0.156677771547317,0.341463414634146,0.333333333333333,1.67955193046191
"2999",2008,"84913","PSB","PSB","LENIR PILONETO FANTON",0.486120077469335,FALSE,TRUE,-0.0277598450613299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,43,FALSE,NA,NA,NA,"None",TRUE,0,FALSE,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000",2016,"84930","PP","PP","CLAUDIA MORESCHI TOME",0.517873941674506,TRUE,TRUE,0.0357478833490122,2258,1099,1159,2.21434898139947,-1.00412878285303,0,0,0,0,0,NA,NA,84.6223839854413,2.98762270593257,0.708661417322835,0,TRUE,FALSE,TRUE,45,FALSE,TRUE,21,21,"VICE-PREFEITO",TRUE,0,FALSE,15,7.316,0.438688789963578,0.709124245,0.7470176955,2471,0.806034482758621,0.948231233822261,0.100441501103753,0,0,-0.957023445111683,-0.0471053377413461,0.4,0.333333333333333,0.925788562434418
"3001",2012,"84972","PP","PP","LENISE LOURDES LAZZAROTTO MARIANI",0.551836492890995,TRUE,TRUE,0.10367298578199,3584,1725,1859,16.4620535714286,7.1495505609218,0,0,0,0,0,FALSE,NA,91.0144927536232,11.7647058823529,-0.855013154048525,0.153846153846154,FALSE,FALSE,FALSE,52,FALSE,TRUE,14,14,"VEREADOR",TRUE,0,FALSE,20,12.086,0.214638527166592,0.437838456,0.6730120227,4454,0.819512195121951,0.927918235610543,0.113941967445152,-2.40241363987183,0,6.03191680114757,3.723678773846,0.357142857142857,0.222222222222222,1.2237037037037
"3002",2004,"84980","MDB","PMDB","MARIA LUIZA BERTUSSI RAABE",0.655477528089888,TRUE,TRUE,0.351825842696629,8496,4125,4371,6.00282485875706,-1.05472015973046,0.372549019607843,0.444444444444444,0.291666666666667,0,0.125,TRUE,FALSE,42.1818181818182,11.4163843934262,0.513189273127866,0.527472527472527,TRUE,FALSE,TRUE,50,FALSE,NA,NA,15,"None",TRUE,0,TRUE,1,13.749,0.844885690864377,0.562430664,0.6752891845,10979,0.394642857142857,0.943719972546328,0.15924965076831,-1.0515588278114,-0.0545745720762879,0.280193839562405,0.443917555791269,0.125,0,0.873578313707255
"3003",2008,"84980","MDB","PMDB","MARIA LUIZA BERTUSSI RAABE",0.51447944624947,TRUE,TRUE,0.0289588924989406,8568,4205,4363,4.55182072829132,-1.80247748674605,0.282051282051282,0.391304347826087,0.125,0.0869565217391304,0.0625,FALSE,FALSE,108.442330558859,6.00282485875706,-1.05472015973046,0.372549019607843,FALSE,TRUE,FALSE,54,FALSE,NA,NA,19,"PREFEITO",TRUE,0,FALSE,5,13.749,0.844885690864377,0.562430664,0.6752891845,10979,0.394642857142857,0.963786385514554,0.0702335597150903,0.899576293243121,-0.739272495471186,-1.74219322957646,-0.246424165157062,0.4,0.222222222222222,2.32861321057096
"3004",2012,"84999","MDB","PMDB","IRENE ANDREETA LANDO",0.360032362459547,FALSE,TRUE,-0.0430825242718446,5382,2584,2798,9.66183574879227,-5.23593809819929,0,0,0,0,0,FALSE,NA,50.3095975232198,3.95586092025817,1.76372632386288,0.105263157894737,FALSE,FALSE,TRUE,61,FALSE,NA,NA,9,"None",TRUE,0,FALSE,24,10.435,0.433101173020528,0.632110711,0.709358689,5456,0.686486486486486,0.923516797712652,0.285245901639344,-5.68434551880268,-0.773993808049536,0.835404324628162,1.07219442458899,0.304347826086957,0.222222222222222,1.01795576041289
"3005",2016,"85014","PSDB","PSDB","NAEDY WRASSE",0.428479853479853,FALSE,TRUE,-0.143040293040293,13374,6742,6632,0.972035292358307,0.763760936877697,0,0,0,0,0,NA,NA,42.2723227528923,1.28602768741962,-0.438536551084117,0.117647058823529,TRUE,FALSE,FALSE,61,FALSE,TRUE,24,24,"None",TRUE,0,TRUE,21,8.456,0.323975938126611,0.637432523,0.6606689558,17455,0.651090342679128,1.01658624849216,0.252883940214665,0,0,-0.145863801766218,0.909624738643915,0.377049180327869,0.111111111111111,1.0585917412201
"3006",2004,"85022","PDT","PDT","DINA LIMA DA SILVA",0.551229508196721,TRUE,TRUE,0.102459016393443,2546,1245,1301,8.24823252160251,6.71031551262699,0.142857142857143,0.166666666666667,0.133333333333333,0,0,TRUE,FALSE,69.8795180722892,8.94085281980743,2.02877333124865,0.230769230769231,TRUE,FALSE,TRUE,44,FALSE,NA,NA,NA,"None",TRUE,0,TRUE,1,7.379,0.273534635879218,0.632590015,0.7336274629,3941,0.511254019292605,0.95695618754804,0.123970345963756,0,0,6.71031551262699,-0.803212851405622,0.15625,0.222222222222222,1.89415192046098
"3007",2008,"85022","PSB","PSB","DINA LIMA DA SILVA",0.48745372274784,FALSE,TRUE,-0.0250925545043192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,TRUE,TRUE,48,FALSE,NA,NA,NA,"PREFEITO",TRUE,0,FALSE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3008",2016,"85022","PSDB","PSDB","CARMEN LUCIA VIEIRA DOS SANTOS",0.436030290952571,FALSE,TRUE,-0.127939418094859,2700,1350,1350,4.07407407407407,2.22222222222222,0,0,0,0,0,NA,NA,111.851851851852,5.83515681983953,5.7418915467779,0,TRUE,FALSE,FALSE,64,NA,TRUE,5,5,"None",FALSE,1,TRUE,5,7.379,0.273534635879218,0.632590015,0.7336274629,3941,0.511254019292605,1,0.11669921875,0,0,0,2.22222222222222,0.347826086956522,0.111111111111111,0.97487958255285
"3009",2012,"85057","PT","PT","LUCIA CECILIA SCHMITT",0.365478424015009,FALSE,TRUE,-0.269043151969981,6108,3013,3095,0.163719711853307,-0.331895121141719,0,0,0,0,NA,FALSE,NA,36.5084633255891,1.04094378903539,-0.0339607031310685,0,TRUE,FALSE,FALSE,58,FALSE,TRUE,17,17,"None",TRUE,0,FALSE,24,8.804,0.243784611759161,0.608116431,0.677160042,8487,0.496845425867508,0.973505654281099,0.337448559670782,0,0,-0.331895121141719,0,0.333333333333333,0.333333333333333,0.850359712230216
"3010",2008,"85081","PDT","PDT","REALDA MARIA PANDOLFI",0.342301943198804,FALSE,TRUE,-0.315396113602392,2181,1101,1080,0.458505272810637,-0.908265213442325,0,0,0,0,NA,FALSE,FALSE,42.6884650317893,0.846023688663283,1.67785234899329,0,TRUE,FALSE,TRUE,55,FALSE,TRUE,9,9,"None",TRUE,0,TRUE,16,8.718,0.653324512074099,0.609725389,0.7190200716,3023,0.52536231884058,1.01944444444444,0.232678983833718,0,0,-0.908265213442325,0,0.275862068965517,0,0.433490353387125
"3011",2008,"85111","PT","PT","STELA BEATRIZ FARIAS LOPES",0.378558024691358,FALSE,TRUE,-0.21600987654321,128050,67446,60604,1.56188988676298,-0.02057493671536,0.105,0.113207547169811,0.0957446808510638,0.10377358490566,0.0957446808510638,FALSE,TRUE,66.7793494054503,6.2823015002136,-0.345514098376158,0.0986666666666667,TRUE,FALSE,TRUE,44,FALSE,TRUE,20,20,"None",FALSE,1,TRUE,19,5.991,0.99672225604453,0.658079842,0.7725627455,183968,0.596744107173139,1.11289683849251,0.247791026403363,0.0413705463548255,0.00932257477378728,-0.0973353528145036,0.00502165459000573,0.322115384615385,0.117647058823529,0.750406980846644
"3012",2016,"85111","PT","PT","GIOVANA DOS SANTOS THIAGO",0.173572464396822,FALSE,TRUE,-0.215788103766686,119228,65018,54210,0.0754856241822391,0.0307124803473463,0,0,0,0,0,NA,NA,125.857454858655,0.0794183687467059,0.0237339347908428,0,FALSE,FALSE,FALSE,45,FALSE,TRUE,21,21,"None",FALSE,1,FALSE,24,5.991,0.99672225604453,0.658079842,0.7725627455,183968,0.596744107173139,1.19937280944475,0.360938511326861,0,-0.0153803562090498,0.00306642482765929,0.0430264117287368,0.345132743362832,0.235294117647059,1.23447269105921
"3013",2012,"85200","MDB","PMDB","SANDRA REGINA SOARES",0.51684131736527,TRUE,TRUE,0.033682634730539,2939,1442,1497,16.672337529772,-8.11238751196336,0,0,0,0,0,TRUE,NA,84.6047156726768,18.1043663471778,-1.34020951236139,0.0392156862745098,FALSE,FALSE,FALSE,35,NA,NA,NA,8,"VEREADOR",TRUE,0,FALSE,9,12.691,0.536591809775429,0.603463942,0.7425479786,3785,0.538461538461538,0.963259853039412,0.132306298142275,-7.16412019600922,0,-0.948267315954146,0.668002672010688,0.342857142857143,0.222222222222222,1.03332674332168
"3014",2016,"85200","MDB","PMDB","SANDRA REGINA SOARES",0.488980716253444,FALSE,TRUE,-0.0220385674931129,3116,1536,1580,4.17201540436457,-0.759823312236287,0,0,0,0,0,NA,NA,126.953125,16.672337529772,-8.11238751196336,0,FALSE,TRUE,FALSE,39,NA,NA,NA,12,"PREFEITO",TRUE,0,FALSE,17,12.691,0.536591809775429,0.603463942,0.7425479786,3785,0.538461538461538,0.972151898734177,0.109395109395109,0.632911392405063,-1.33834388185654,-0.651041666666667,0.596650843881857,0.382352941176471,0.333333333333333,1.28011077360065
"3015",2012,"85251","PDT","PDT","MARIELA HORNER FERREIRA",0.46904214559387,FALSE,TRUE,-0.0619157088122606,15906,7982,7924,10.0590971960267,-1.18404345162785,0.05625,0.0352941176470588,0.08,0.0235294117647059,0.08,FALSE,NA,79.6792783763468,12.1480910142692,-3.00353896450287,0.148148148148148,TRUE,FALSE,FALSE,51,FALSE,TRUE,11,11,"None",TRUE,0,FALSE,17,11.971,0.819340016708438,0.548750454,0.6322221743,19152,0.429273084479371,1.00731953558809,0.202001081665765,-0.114277821716732,0.512131599480963,-1.35059057032791,0.0238421354660807,0.347826086956522,0,0.466294975769329
"3016",2004,"85286","PP","PP","CIRILDE MARIA BRACIAK",0.583219334245326,TRUE,TRUE,0.166438668490652,4992,2575,2417,8.81410256410256,5.37101678643589,0.159090909090909,0.125,0.178571428571429,0,0.107142857142857,TRUE,FALSE,8.54368932038835,1.66736140058358,0.0403172550900535,0.25,TRUE,FALSE,TRUE,53,FALSE,TRUE,9,9,"None",TRUE,0,TRUE,NA,4.728,0.845696852922286,0.649054599,0.7339608388,6228,0.644295302013423,1.06537029375259,0.262025316455696,0.903631638354536,0.540668645637093,3.46220742234416,1.29198115291764,0.146341463414634,0,1.43301347420509
"3017",2008,"85286","PP","PP","CIRILDE MARIA BRACIAK",0.444519317160827,TRUE,TRUE,0.0806379155435759,5087,2612,2475,5.50422645960291,7.37868733274552,0.0357142857142857,0,0.0434782608695652,0,0.0434782608695652,FALSE,FALSE,22.5880551301685,8.81410256410256,5.37101678643589,0.159090909090909,TRUE,TRUE,TRUE,57,FALSE,TRUE,13,13,"PREFEITO",TRUE,0,FALSE,20,4.728,0.845696852922286,0.649054599,0.7339608388,6228,0.644295302013423,1.05535353535354,0.114815810701802,1.61616161616162,0.446424428047705,5.72014169257661,0.404040404040404,0.325,0,1.95395837515894
"3018",2016,"85286","PP","PP","CIRILDE MARIA BRACIAK",0.346226862838159,FALSE,TRUE,-0.307546274323683,4699,2417,2282,1.48967865503299,-0.340307861673647,0,0,0,0,0,NA,NA,46.3384360777824,0.195848021934978,0.401445202729827,0,TRUE,FALSE,TRUE,65,FALSE,TRUE,21,21,"PREFEITO",TRUE,0,FALSE,28,4.728,0.845696852922286,0.649054599,0.7339608388,6228,0.644295302013423,1.05915863277826,0.179569892473118,-0.413736036408771,0,-0.413736036408771,0.487164211143895,0.386363636363636,0.111111111111111,1.65224669334175
"3019",2004,"85316","PP","PP","SONIA MARA GOMES LEITE",0.247520636617376,FALSE,TRUE,-0.381821960924045,81989,43327,38662,2.09784239349181,-0.24995396208592,0.180232558139535,0.104166666666667,0.276315789473684,0.0416666666666667,0.184210526315789,FALSE,FALSE,36.3283864564821,1.42993326978074,0.357903632863937,0.171171171171171,TRUE,FALSE,TRUE,56,FALSE,TRUE,9,9,"VEREADOR",TRUE,0,TRUE,19,7.74,0.819166940311703,0.609566165,0.7681748719,118767,0.523076923076923,1.12066111427241,0.209455498997378,-0.0461605927020103,-0.0672571369249727,0.247474122681801,-0.223249422831109,0.276470588235294,0.272727272727273,1.81880119021968
"3020",2012,"85316","PTB","PTB","ADRIANA VIEIRA LARA",0.343699070607409,FALSE,TRUE,-0.248572141714017,88793,47225,41568,1.11495275528476,0.617584239372959,0.101010101010101,0.0512820512820513,0.133333333333333,0.0512820512820513,0.133333333333333,FALSE,NA,128.364213869772,7.36511089043363,-0.266953967958755,0.0802568218298555,TRUE,FALSE,FALSE,44,FALSE,TRUE,13,13,"VEREADOR",TRUE,0,TRUE,21,7.74,0.819166940311703,0.609566165,0.7681748719,118767,0.523076923076923,1.1360902617398,0.31257993787685,0.26362360426292,0.10199135141215,0.502187210017397,-0.0270660617301007,0.323232323232323,0.117647058823529,1.14643136954472
"3021",2012,"85359","MDB","PMDB","MARTA ELIANE TREVISAN PAGNUSATI",0.482917570498915,FALSE,TRUE,-0.0341648590021692,4353,2126,2227,8.72961176200322,4.19169340949883,0.0263157894736842,0,0.0416666666666667,0,0.0416666666666667,FALSE,NA,54.5625587958608,10.1034992607196,3.82178737305182,0.024390243902439,FALSE,FALSE,TRUE,45,FALSE,NA,NA,0,"None",TRUE,0,TRUE,17,12.867,0.492668097281831,0.57829788,0.7392893004,5592,0.420650095602294,0.954647507858105,0.283322601416613,-0.042664621017775,0,3.33628887919196,1.32577141647809,0.32,0.111111111111111,1.31572100745332
"3022",2016,"85375","PP","PP","KATIA OLIZSEWSKI FEIJO",0.266605648535565,FALSE,TRUE,-0.223980125523013,9196,4732,4464,2.71857329273597,1.68228518104449,0,0,0,0,0,NA,NA,106.086221470837,1.5421686746988,0.0371660859465739,0,TRUE,FALSE,TRUE,47,FALSE,TRUE,21,21,"None",TRUE,0,FALSE,28,9.477,0.754579991557619,0.546634631,0.6359499746,11845,0.491501416430595,1.06003584229391,0.249896623018608,0,0,0.0380616075405157,1.64422357350397,0.358333333333333,0.333333333333333,0.907564689742532
"3023",2004,"85383","PTB","PTB","MARLI LOURDES OPPERMANN",0.39358218729535,FALSE,TRUE,-0.212835625409299,1580,753,827,9.49367088607595,2.91458109520804,0.533333333333333,0.166666666666667,0.777777777777778,0.166666666666667,0.444444444444444,TRUE,FALSE,102.257636122178,14.3737166324435,10.6462205070918,0.428571428571429,TRUE,FALSE,TRUE,46,FALSE,FALSE,1,1,"None",TRUE,0,TRUE,16,1.936,0.63436385255648,0.610467944,0.785935729,1682,0.810344827586207,0.910519951632406,0.0840534171249018,0,-1.32802124833997,4.24260234354802,0,0.25,0.222222222222222,1.06930703624733
"3024",2008,"85383","PTB","PTB","MARLI LOURDES OPPERMANN WEISSHEIMER",0.56891495601173,TRUE,TRUE,0.13782991202346,1815,867,948,26.9972451790634,-7.9351174572584,0.163265306122449,0.111111111111111,0.227272727272727,0.111111111111111,0.136363636363636,NA,NA,147.635524798155,9.49367088607595,2.91458109520804,0.533333333333333,TRUE,FALSE,TRUE,50,FALSE,TRUE,5,5,"None",TRUE,0,FALSE,20,1.936,0.63436385255648,0.610467944,0.785935729,1682,0.810344827586207,0.914556962025316,0.0527472527472527,0,-2.40535529178164,-3.42005752412656,2.10970464135021,0.317073170731707,0.222222222222222,0.784138123726251
"3025",2012,"85383","PTB","PTB","MARLI LOURDES OPPERMANN WEISSHEIMER",0.488982161594963,TRUE,TRUE,0.0335781741867786,2025,969,1056,7.40740740740741,4.30973824936673,0.0666666666666667,0,0.1,0,0,NA,NA,190.918472652219,26.9972451790634,-7.9351174572584,0.163265306122449,TRUE,TRUE,TRUE,54,FALSE,TRUE,9,9,"PREFEITO",TRUE,0,FALSE,22,1.936,0.63436385255648,0.610467944,0.785935729,1682,0.810344827586207,0.917613636363636,0.0712054965646471,4.64982643775213,0,0.946969696969697,0.436837414391594,0.304347826086957,0.333333333333333,1.39225788460231
